match_id,map_name,team_name,team_comp,match_win,map_win,year
13133,Oasis,Philadelphia Fusion,"['D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,lose,2018.0
13133,Volskaya Industries,London Spitfire,"['Ana', 'Brigitte', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win,2018.0
13133,Volskaya Industries,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,lose,2018.0
13134,Junkertown,London Spitfire,"['Bastion', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Zenyatta']",win,win,2018.0
13134,Junkertown,Philadelphia Fusion,"['Bastion', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose,2018.0
13134,King's Row,London Spitfire,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",win,win,2018.0
13134,King's Row,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,lose,2018.0
13134,Lijiang Tower,London Spitfire,"['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win,2018.0
13134,Lijiang Tower,Philadelphia Fusion,"['D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",lose,lose,2018.0
20301,Hollywood,New York Excelsior,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20301,Hollywood,Seoul Dynasty,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",win,win,2019.0
20301,Ilios,New York Excelsior,"['Brigitte', 'D.Va', 'Lúcio', 'Orisa', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20301,Ilios,Seoul Dynasty,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20301,Rialto,New York Excelsior,"['Brigitte', 'D.Va', 'Lúcio', 'Pharah', 'Reinhardt', 'Widowmaker', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20301,Rialto,Seoul Dynasty,"['Brigitte', 'Lúcio', 'Reinhardt', 'Sombra', 'Widowmaker', 'Zarya', 'Zenyatta']",win,win,2019.0
20301,Volskaya Industries,New York Excelsior,"['Brigitte', 'D.Va', 'Lúcio', 'McCree', 'Mei', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
20301,Volskaya Industries,Seoul Dynasty,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
20302,Ilios,Boston Uprising,"['Ana', 'Brigitte', 'D.Va', 'Junkrat', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20302,Ilios,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'McCree', 'Moira', 'Reinhardt', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20302,King's Row,Boston Uprising,"['Brigitte', 'D.Va', 'Lúcio', 'McCree', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20302,King's Row,Vancouver Titans,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Reinhardt', 'Widowmaker', 'Zarya', 'Zenyatta']",win,win,2019.0
20302,Temple of Anubis,Boston Uprising,"['Brigitte', 'D.Va', 'Lúcio', 'Mei', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20302,Temple of Anubis,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20303,Ilios,Atlanta Reign,"['Brigitte', 'D.Va', 'Lúcio', 'Orisa', 'Reinhardt', 'Torbjörn', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
20303,Ilios,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
20303,King's Row,Atlanta Reign,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20303,King's Row,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20303,Route 66,Atlanta Reign,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20303,Route 66,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20303,Volskaya Industries,Atlanta Reign,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20303,Volskaya Industries,Philadelphia Fusion,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20304,Busan,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20304,Busan,Toronto Defiant,"['Brigitte', 'Lúcio', 'Reinhardt', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20304,Horizon Lunar Colony,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Sombra', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20304,Horizon Lunar Colony,Toronto Defiant,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20304,King's Row,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20304,King's Row,Toronto Defiant,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Widowmaker', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20305,Busan,Seoul Dynasty,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20305,Busan,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20305,Hollywood,Seoul Dynasty,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20305,Hollywood,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Orisa', 'Reinhardt', 'Tracer', 'Zarya', 'Zenyatta']",win,win,2019.0
20305,Rialto,Seoul Dynasty,"['Ana', 'Bastion', 'Brigitte', 'D.Va', 'Lúcio', 'Orisa', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20305,Rialto,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Reinhardt', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20305,Temple of Anubis,Seoul Dynasty,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20305,Temple of Anubis,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20306,Dorado,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reaper', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20306,Dorado,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20306,Ilios,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'McCree', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
20306,Ilios,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'McCree', 'Orisa', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
20306,King's Row,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20306,King's Row,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20306,Nepal,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Zarya', 'Zenyatta']",win,lose,2019.0
20306,Nepal,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Zarya', 'Zenyatta']",lose,win,2019.0
20306,Numbani,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20306,Numbani,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20306,Rialto,San Francisco Shock,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Soldier: 76', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20306,Rialto,Vancouver Titans,"['Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Reinhardt', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20306,Temple of Anubis,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
20306,Temple of Anubis,Vancouver Titans,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Roadhog', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
20307,Hollywood,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20307,Hollywood,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20307,Horizon Lunar Colony,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20307,Horizon Lunar Colony,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",win,win,2019.0
20307,Ilios,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20307,Ilios,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20307,Rialto,Philadelphia Fusion,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20307,Rialto,San Francisco Shock,"['Bastion', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20311,Eichenwalde,San Francisco Shock,"['Ana', 'Baptiste', 'Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20311,Eichenwalde,Shanghai Dragons,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20311,Oasis,San Francisco Shock,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Moira', 'Reinhardt', 'Roadhog', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
20311,Oasis,Shanghai Dragons,"['Ana', 'Brigitte', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
20311,Paris,San Francisco Shock,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20311,Paris,Shanghai Dragons,"['Ana', 'Brigitte', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20311,Rialto,San Francisco Shock,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20311,Rialto,Shanghai Dragons,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20312,Blizzard World,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Symmetra', 'Zarya', 'Zenyatta']",win,win,2019.0
20312,Blizzard World,London Spitfire,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20312,Hanamura,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20312,Hanamura,London Spitfire,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20312,Oasis,Hangzhou Spark,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Lúcio', 'Orisa', 'Reinhardt', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",lose,win,2019.0
20312,Oasis,London Spitfire,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
20312,Watchpoint: Gibraltar,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Orisa', 'Reinhardt', 'Roadhog', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
20312,Watchpoint: Gibraltar,London Spitfire,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20313,King's Row,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20313,King's Row,New York Excelsior,"['Baptiste', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Widowmaker', 'Zarya', 'Zenyatta']",win,win,2019.0
20313,Lijiang Tower,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20313,Lijiang Tower,New York Excelsior,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20313,Temple of Anubis,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20313,Temple of Anubis,New York Excelsior,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",win,win,2019.0
20314,King's Row,Dallas Fuel,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Tracer', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20314,King's Row,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20314,Oasis,Dallas Fuel,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20314,Oasis,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20314,Temple of Anubis,Dallas Fuel,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20314,Temple of Anubis,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya']",win,win,2019.0
20315,Blizzard World,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20315,Blizzard World,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20315,Busan,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20315,Busan,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20315,Hanamura,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20315,Hanamura,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Tracer', 'Zarya', 'Zenyatta']",win,win,2019.0
20315,Watchpoint: Gibraltar,Hangzhou Spark,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20315,Watchpoint: Gibraltar,San Francisco Shock,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20316,Blizzard World,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20316,Blizzard World,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20316,King's Row,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,win,2019.0
20316,King's Row,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Widowmaker', 'Zarya', 'Zenyatta']",win,lose,2019.0
20316,Lijiang Tower,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20316,Lijiang Tower,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20316,Oasis,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",win,win,2019.0
20316,Oasis,Vancouver Titans,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20316,Paris,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,win,2019.0
20316,Paris,Vancouver Titans,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
20316,Watchpoint: Gibraltar,San Francisco Shock,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20316,Watchpoint: Gibraltar,Vancouver Titans,"['Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Reinhardt', 'Roadhog', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20317,Blizzard World,New York Excelsior,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Pharah', 'Reinhardt', 'Sombra', 'Widowmaker', 'Zarya', 'Zenyatta']",win,lose,2019.0
20317,Blizzard World,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Symmetra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
20317,Busan,New York Excelsior,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Soldier: 76', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20317,Busan,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20317,Hanamura,New York Excelsior,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Pharah', 'Reaper', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20317,Hanamura,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20317,Lijiang Tower,New York Excelsior,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20317,Lijiang Tower,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
20317,Rialto,New York Excelsior,"['Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Pharah', 'Reinhardt', 'Widowmaker', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20317,Rialto,Vancouver Titans,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
20321,Eichenwalde,Houston Outlaws,"['Ana', 'Brigitte', 'Junkrat', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya']",lose,lose,2019.0
20321,Eichenwalde,Vancouver Titans,"['Ana', 'Brigitte', 'Genji', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zarya']",win,win,2019.0
20321,Ilios,Houston Outlaws,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Torbjörn', 'Wrecking Ball']",lose,lose,2019.0
20321,Ilios,Vancouver Titans,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball']",win,win,2019.0
20321,Volskaya Industries,Houston Outlaws,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zarya']",lose,lose,2019.0
20321,Volskaya Industries,Vancouver Titans,"['Ana', 'Brigitte', 'Doomfist', 'Genji', 'Lúcio', 'McCree', 'Mei', 'Pharah', 'Reaper', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya']",win,win,2019.0
20322,Hollywood,New York Excelsior,"['Ana', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",win,lose,2019.0
20322,Hollywood,Shanghai Dragons,"['Ana', 'Doomfist', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Sombra', 'Widowmaker', 'Wrecking Ball']",lose,win,2019.0
20322,Oasis,New York Excelsior,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",lose,lose,2019.0
20322,Oasis,Shanghai Dragons,"['Ana', 'Doomfist', 'Lúcio', 'Mercy', 'Pharah', 'Sombra', 'Widowmaker', 'Wrecking Ball']",win,win,2019.0
